URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Snippet
https://archive.org/details/RT_20200128_180000_News#start/1771/end/1806,1/28/2020 18:29:46,RT,News,RT_20200128_180000_News,https://archive.org/download/RT_20200128_180000_News/RT_20200128_180000_News.thumbs/RT_20200128_180000_News_001770.jpg,"begin as concerns over the coronavirus of seeing u.s. stocks tumbling by more than one percent monday as the dow plunged $406.00 points the big fear right now that the new coronavirus outbreak could severely disrupt the chinese economy the corona virus is spreading despite chinese attempts to contain"
https://archive.org/details/RT_20200127_030000_News#start/42/end/77,1/27/2020 3:00:57,RT,News,RT_20200127_030000_News,https://archive.org/download/RT_20200127_030000_News/RT_20200127_030000_News.thumbs/RT_20200127_030000_News_000030.jpg,"a coronavirus outbreak in china reaches 80 according to state media with more than 2 and a half 1000 people infected the virus has spread to at least 10 countries. from"
https://archive.org/details/RT_20200126_060000_News#start/798/end/833,1/26/2020 6:13:33,RT,News,RT_20200126_060000_News,https://archive.org/download/RT_20200126_060000_News/RT_20200126_060000_News.thumbs/RT_20200126_060000_News_000750.jpg,"of a new virus and it's spreading like wildfire across asia if we still know so little about this mysterious illness. and. this new coronavirus has been identified as a mutation of sars"
https://archive.org/details/RT_20200126_110000_News#start/927/end/962,1/26/2020 11:15:42,RT,News,RT_20200126_110000_News,https://archive.org/download/RT_20200126_110000_News/RT_20200126_110000_News.thumbs/RT_20200126_110000_News_000900.jpg,"a new virus and it's spreading like wildfire across asia if we still know so little about this mysterious illness. and. this new coronavirus has been identified as a mutation of sars"
https://archive.org/details/RT_20200126_090000_News#start/887/end/922,1/26/2020 9:15:02,RT,News,RT_20200126_090000_News,https://archive.org/download/RT_20200126_090000_News/RT_20200126_090000_News.thumbs/RT_20200126_090000_News_000840.jpg,"a new virus and it's spreading like wildfire across asia if we still know so little about this mysterious illness. and. this new coronavirus has been identified as a mutation of sars"
https://archive.org/details/RT_20200126_160000_News#start/938/end/973,1/26/2020 16:15:53,RT,News,RT_20200126_160000_News,https://archive.org/download/RT_20200126_160000_News/RT_20200126_160000_News.thumbs/RT_20200126_160000_News_000900.jpg,"a new virus and it's spreading like wildfire across asia if we still know so little about this mysterious illness. and. this new coronavirus has been identified as a mutation of sars"
https://archive.org/details/RT_20200127_040000_News#start/1015/end/1050,1/27/2020 4:17:10,RT,News,RT_20200127_040000_News,https://archive.org/download/RT_20200127_040000_News/RT_20200127_040000_News.thumbs/RT_20200127_040000_News_000990.jpg,"a new virus and it's spreading like wildfire across asia if we still know so little about this mysterious illness. and. this new coronavirus has been identified as a mutation of sars"
https://archive.org/details/RT_20200126_070000_News#start/794/end/829,1/26/2020 7:13:29,RT,News,RT_20200126_070000_News,https://archive.org/download/RT_20200126_070000_News/RT_20200126_070000_News.thumbs/RT_20200126_070000_News_000750.jpg,"dying of a new virus and it's spreading like wildfire across asia if we still know so little about this mysterious illness. and. this new coronavirus has been identified as a mutation of sars"
https://archive.org/details/RT_20200131_020000_News#start/61/end/96,1/31/2020 2:01:16,RT,News,RT_20200131_020000_News,https://archive.org/download/RT_20200131_020000_News/RT_20200131_020000_News.thumbs/RT_20200131_020000_News_000060.jpg,"alone you're watching r.t. international i'm rosana lockwood welcome to the program. now the world health organization has declared an international health emergency over the coronavirus outbreak the organization is concerned of the spreading of the virus to countries"
https://archive.org/details/RT_20200131_060000_News#start/573/end/608,1/31/2020 6:09:48,RT,News,RT_20200131_060000_News,https://archive.org/download/RT_20200131_060000_News/RT_20200131_060000_News.thumbs/RT_20200131_060000_News_000570.jpg,"much of a break if any. the world health organization has declared an international health emergency over the coronavirus its concern that as the virus spreads internationally countries are not prepared to deal with the outbreak meanwhile an"
