URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Snippet
https://archive.org/details/KPIX_20200310_013000_CBS_Evening_News_With_Norah_ODonnell#start/476/end/511,3/10/2020 1:38:11,KPIX,CBS Evening News With Norah ODonnell,KPIX_20200310_013000_CBS_Evening_News_With_Norah_ODonnell,https://archive.org/download/KPIX_20200310_013000_CBS_Evening_News_With_Norah_ODonnell/KPIX_20200310_013000_CBS_Evening_News_With_Norah_ODonnell.thumbs/KPIX_20200310_013000_CBS_Evening_News_With_Norah_ODonnell_000450.jpg,"been exposed to the virus himself. at least four members of congress have decided to self- quarantine after coming into contact with a person who tested positive for covid-19. the contact occurred at a conservative convention in"
https://archive.org/details/KPIX_20200306_023000_CBS_Evening_News_With_Norah_ODonnell#start/1837/end/1872,3/6/2020 3:00:52,KPIX,CBS Evening News With Norah ODonnell,KPIX_20200306_023000_CBS_Evening_News_With_Norah_ODonnell,https://archive.org/download/KPIX_20200306_023000_CBS_Evening_News_With_Norah_ODonnell/KPIX_20200306_023000_CBS_Evening_News_With_Norah_ODonnell.thumbs/KPIX_20200306_023000_CBS_Evening_News_With_Norah_ODonnell_001830.jpg,"had the virus. we have seen reports the officers performed mouth-to- mouth. that did not happen. although it has not yet determined by santa clara county public health whether or not the patient had covid-19"
https://archive.org/details/KPIX_20200310_013000_CBS_Evening_News_With_Norah_ODonnell#start/333/end/368,3/10/2020 1:35:48,KPIX,CBS Evening News With Norah ODonnell,KPIX_20200310_013000_CBS_Evening_News_With_Norah_ODonnell,https://archive.org/download/KPIX_20200310_013000_CBS_Evening_News_With_Norah_ODonnell/KPIX_20200310_013000_CBS_Evening_News_With_Norah_ODonnell.thumbs/KPIX_20200310_013000_CBS_Evening_News_With_Norah_ODonnell_000329.jpg,"class that is at higher risk. reporter: the virus is making its way across the country in 36 states and washington, d.c. that's where a top clergy member at christchurch georgetown tested positive for covid-19, exposing hundreds."
https://archive.org/details/KPIX_20200310_101200_CBS_Evening_News_With_Norah_ODonnell#start/271/end/306,3/10/2020 10:16:46,KPIX,CBS Evening News With Norah ODonnell,KPIX_20200310_101200_CBS_Evening_News_With_Norah_ODonnell,https://archive.org/download/KPIX_20200310_101200_CBS_Evening_News_With_Norah_ODonnell/KPIX_20200310_101200_CBS_Evening_News_With_Norah_ODonnell.thumbs/KPIX_20200310_101200_CBS_Evening_News_With_Norah_ODonnell_000269.jpg,"class that is at higher risk. reporter: the virus is making its way across the country in 36 states and washington, d.c. that's where a top clergy member at christchurch georgetown tested positive for covid-19, exposing hundreds.conceris incrw"
https://archive.org/details/KPIX_20200229_023000_CBS_Evening_News_With_Norah_ODonnell#start/495/end/530,2/29/2020 2:38:30,KPIX,CBS Evening News With Norah ODonnell,KPIX_20200229_023000_CBS_Evening_News_With_Norah_ODonnell,https://archive.org/download/KPIX_20200229_023000_CBS_Evening_News_With_Norah_ODonnell/KPIX_20200229_023000_CBS_Evening_News_With_Norah_ODonnell.thumbs/KPIX_20200229_023000_CBS_Evening_News_With_Norah_ODonnell_000479.jpg,"identifying novel coronavirus, or covid-19. so what's most striking to us in our research is how the lung lesions are rising in the outer portion of the lungs. they have a rounded shape. reporter: as the disease progresses, more clues. you start to see many of"
https://archive.org/details/KPIX_20200305_111200_CBS_Evening_News_With_Norah_ODonnell#start/179/end/214,3/5/2020 11:15:14,KPIX,CBS Evening News With Norah ODonnell,KPIX_20200305_111200_CBS_Evening_News_With_Norah_ODonnell,https://archive.org/download/KPIX_20200305_111200_CBS_Evening_News_With_Norah_ODonnell/KPIX_20200305_111200_CBS_Evening_News_With_Norah_ODonnell.thumbs/KPIX_20200305_111200_CBS_Evening_News_With_Norah_ODonnell_000179.jpg,"became the tenth person to die from the virus in washington, and the sixth death linked to this nursing facility. we are coping with the most serious outbreak of covid-19 anywhere in the nation. our actions are forming the model that will be followed in other parts of the country."
https://archive.org/details/KPIX_20200305_023000_CBS_Evening_News_With_Norah_ODonnell#start/217/end/252,3/5/2020 2:33:52,KPIX,CBS Evening News With Norah ODonnell,KPIX_20200305_023000_CBS_Evening_News_With_Norah_ODonnell,https://archive.org/download/KPIX_20200305_023000_CBS_Evening_News_With_Norah_ODonnell/KPIX_20200305_023000_CBS_Evening_News_With_Norah_ODonnell.thumbs/KPIX_20200305_023000_CBS_Evening_News_With_Norah_ODonnell_000211.jpg,"at the epicenter of the nation's deadly outbreak in suburban seattle, a 90-year-old woman became the tenth person to die from the virus in washington, and the sixth death linked to this nursing facility. we are coping with the most serious outbreak of covid-19 anywhere in the nation."
https://archive.org/details/KPIX_20200228_023000_CBS_Evening_News_With_Norah_ODonnell#start/378/end/413,2/28/2020 2:36:33,KPIX,CBS Evening News With Norah ODonnell,KPIX_20200228_023000_CBS_Evening_News_With_Norah_ODonnell,https://archive.org/download/KPIX_20200228_023000_CBS_Evening_News_With_Norah_ODonnell/KPIX_20200228_023000_CBS_Evening_News_With_Norah_ODonnell.thumbs/KPIX_20200228_023000_CBS_Evening_News_With_Norah_ODonnell_000358.jpg,"next day or two. o'donnell: good news there. what are the symptoms of coronavirus? fever, cough, and especially shortness of breath. that's a big one. o'donnell: how is it different from the flu. reporter: it can mimic the flu but covid-19 attacks the lungs in very specific ways and"
https://archive.org/details/KPIX_20200304_111200_CBS_Evening_News_With_Norah_ODonnell#start/528/end/563,3/4/2020 11:21:03,KPIX,CBS Evening News With Norah ODonnell,KPIX_20200304_111200_CBS_Evening_News_With_Norah_ODonnell,https://archive.org/download/KPIX_20200304_111200_CBS_Evening_News_With_Norah_ODonnell/KPIX_20200304_111200_CBS_Evening_News_With_Norah_ODonnell.thumbs/KPIX_20200304_111200_CBS_Evening_News_With_Norah_ODonnell_000509.jpg,"have to default to assuming it is covid. reporter: is it your sense right now there may be a lot more coronavirus circulating than we really know? i think the cdc was undertesting. they didn't have the kits available, and they had pretty strict criteria for who they"
https://archive.org/details/KPIX_20200306_023000_CBS_Evening_News_With_Norah_ODonnell#start/292/end/327,3/6/2020 2:35:07,KPIX,CBS Evening News With Norah ODonnell,KPIX_20200306_023000_CBS_Evening_News_With_Norah_ODonnell,https://archive.org/download/KPIX_20200306_023000_CBS_Evening_News_With_Norah_ODonnell/KPIX_20200306_023000_CBS_Evening_News_With_Norah_ODonnell.thumbs/KPIX_20200306_023000_CBS_Evening_News_With_Norah_ODonnell_000270.jpg,"tested there on wednesday has the virus. adriana diaz reports tonight from chicago where doctors hope tele-medicine could also help prevent spreading the coronavirus. reporter: we were at rush university medical center when the fifth illinois coronavirus"
