URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Snippet
https://archive.org/details/FOXNEWSW_20200130_010000_Tucker_Carlson_Tonight#start/2154/end/2189,1/30/2020 1:36:09,FOXNEWS,Tucker Carlson Tonight,FOXNEWSW_20200130_010000_Tucker_Carlson_Tonight,https://archive.org/download/FOXNEWSW_20200130_010000_Tucker_Carlson_Tonight/FOXNEWSW_20200130_010000_Tucker_Carlson_Tonight.thumbs/FOXNEWSW_20200130_010000_Tucker_Carlson_Tonight_002128.jpg,"missed contraption, what is the coronavirus? what are the symptoms? thanks, doctor, for coming on. describe, if you would, what it means to get the coronavirus. the coronavirus is a virus in"
https://archive.org/details/FOXNEWSW_20200130_100000_FOX__Friends_First#start/3115/end/3150,1/30/2020 10:52:10,FOXNEWS,FOX  Friends First,FOXNEWSW_20200130_100000_FOX__Friends_First,https://archive.org/download/FOXNEWSW_20200130_100000_FOX__Friends_First/FOXNEWSW_20200130_100000_FOX__Friends_First.thumbs/FOXNEWSW_20200130_100000_FOX__Friends_First_003118.jpg,"you for coming on this morning in response to coronavirus, what do you make of it? the issue is the fear of the virus, the virus itself."
https://archive.org/details/FOXNEWSW_20200126_110000_FOX_and_Friends_Sunday#start/1697/end/1732,1/26/2020 11:28:32,FOXNEWS,FOX and Friends Sunday,FOXNEWSW_20200126_110000_FOX_and_Friends_Sunday,https://archive.org/download/FOXNEWSW_20200126_110000_FOX_and_Friends_Sunday/FOXNEWSW_20200126_110000_FOX_and_Friends_Sunday.thumbs/FOXNEWSW_20200126_110000_FOX_and_Friends_Sunday_001679.jpg,"what what the onion did. new case of the coronavirus virus confirmed here in the states. the government's troubling prediction about the spread of the virus. that's next."
https://archive.org/details/FOXNEWSW_20200130_100000_FOX__Friends_First#start/356/end/391,1/30/2020 10:06:11,FOXNEWS,FOX  Friends First,FOXNEWSW_20200130_100000_FOX__Friends_First,https://archive.org/download/FOXNEWSW_20200130_100000_FOX__Friends_First/FOXNEWSW_20200130_100000_FOX__Friends_First.thumbs/FOXNEWSW_20200130_100000_FOX__Friends_First_000329.jpg,"deadly coronavirus is a global emergency. the white house a similar task force to monitor the virus, over 1000 today, the virus killing 170 people, infecting 7700 at this point. only five confirmed in the us at"
https://archive.org/details/FOXNEWSW_20200130_090000_FOX__Friends_First#start/352/end/387,1/30/2020 9:06:07,FOXNEWS,FOX  Friends First,FOXNEWSW_20200130_090000_FOX__Friends_First,https://archive.org/download/FOXNEWSW_20200130_090000_FOX__Friends_First/FOXNEWSW_20200130_090000_FOX__Friends_First.thumbs/FOXNEWSW_20200130_090000_FOX__Friends_First_000329.jpg,"today the world health organization will decide if the deadly coronavirus is a global emergency. the white house assembling a task was to monitor the virus with cases growing over 1000 per day, the virus killing 170 people and infecting more than"
https://archive.org/details/FOXNEWSW_20200127_110000_FOX_and_Friends#start/9002/end/9037,1/27/2020 13:30:17,FOXNEWS,FOX and Friends,FOXNEWSW_20200127_110000_FOX_and_Friends,https://archive.org/download/FOXNEWSW_20200127_110000_FOX_and_Friends/FOXNEWSW_20200127_110000_FOX_and_Friends.thumbs/FOXNEWSW_20200127_110000_FOX_and_Friends_008999.jpg,"to stay there, quarantined in an attempt to contain the virus , but earlier this morning explaining why containing the virus might be difficult. this new coronavirus in china, it seems like for two weeks you've got a pro-drome,"
https://archive.org/details/FOXNEWSW_20200130_050000_Tucker_Carlson_Tonight#start/2155/end/2190,1/30/2020 5:36:10,FOXNEWS,Tucker Carlson Tonight,FOXNEWSW_20200130_050000_Tucker_Carlson_Tonight,https://archive.org/download/FOXNEWSW_20200130_050000_Tucker_Carlson_Tonight/FOXNEWSW_20200130_050000_Tucker_Carlson_Tonight.thumbs/FOXNEWSW_20200130_050000_Tucker_Carlson_Tonight_002127.jpg,"what are the symptoms? one man who knows us box metal contributor dr. marc siegel and he does a sigh. thanks so much for coming on. so describe, if you would, what it means to get the coronavirus. the coronavirus is a virus in mammals."
https://archive.org/details/FOXNEWSW_20200130_140000_Americas_Newsroom#start/2048/end/2083,1/30/2020 14:34:23,FOXNEWS,Americas Newsroom,FOXNEWSW_20200130_140000_Americas_Newsroom,https://archive.org/download/FOXNEWSW_20200130_140000_Americas_Newsroom/FOXNEWSW_20200130_140000_Americas_Newsroom.thumbs/FOXNEWSW_20200130_140000_Americas_Newsroom_002039.jpg,"virus is. that they are experts at every global industry now fretting over supply chains, new economic impacts. in the headline is, 'is the world ready for the coronavirus?' how do you answer that question? we've been very transparent about what we don't know yet about this virus, which is we"
https://archive.org/details/FOXNEWSW_20200127_110000_FOX_and_Friends#start/5441/end/5476,1/27/2020 12:30:56,FOXNEWS,FOX and Friends,FOXNEWSW_20200127_110000_FOX_and_Friends,https://archive.org/download/FOXNEWSW_20200127_110000_FOX_and_Friends/FOXNEWSW_20200127_110000_FOX_and_Friends.thumbs/FOXNEWSW_20200127_110000_FOX_and_Friends_005427.jpg,"virus hunter of america was on my show i asked him that same question. he think today's flu virus is certainly going to be more deadly. already have 20000 people pass from it. it's a big problem. it's already here. whereas the coronavirus only gotten five americans so"
https://archive.org/details/FOXNEWSW_20200131_010000_Tucker_Carlson_Tonight#start/960/end/995,1/31/2020 1:16:15,FOXNEWS,Tucker Carlson Tonight,FOXNEWSW_20200131_010000_Tucker_Carlson_Tonight,https://archive.org/download/FOXNEWSW_20200131_010000_Tucker_Carlson_Tonight/FOXNEWSW_20200131_010000_Tucker_Carlson_Tonight.thumbs/FOXNEWSW_20200131_010000_Tucker_Carlson_Tonight_000959.jpg,"you from coronavirus, this is cnn's take away, are wrong col color. speaking of viruses, woke it's a virus, you are watching it happen to people all around"
