URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Snippet
https://archive.org/details/CNBC_20200212_090000_Street_Signs#start/356/end/391,2/12/2020 9:06:11,CNBC,Street Signs,CNBC_20200212_090000_Street_Signs,https://archive.org/download/CNBC_20200212_090000_Street_Signs/CNBC_20200212_090000_Street_Signs.thumbs/CNBC_20200212_090000_Street_Signs_000359.jpg,"virus and now will call it covid-19 saying that coronavirus swwas"
https://archive.org/details/CNBC_20200214_090000_Street_Signs#start/139/end/174,2/14/2020 9:02:34,CNBC,Street Signs,CNBC_20200214_090000_Street_Signs,https://archive.org/download/CNBC_20200214_090000_Street_Signs/CNBC_20200214_090000_Street_Signs.thumbs/CNBC_20200214_090000_Street_Signs_000119.jpg,"emily, give us the latest on what is now known as covid-19, coronavirus. that's right. we are keeping track of the developments of the virus. here with the latest tally of"
https://archive.org/details/CNBC_20200228_200000_Closing_Bell#start/3891/end/3926,2/28/2020 21:05:06,CNBC,Closing Bell,CNBC_20200228_200000_Closing_Bell,https://archive.org/download/CNBC_20200228_200000_Closing_Bell/CNBC_20200228_200000_Closing_Bell.thumbs/CNBC_20200228_200000_Closing_Bell_003869.jpg,"corrected despite the emergence of the covid-19 virus. and we had already stretch valuations coming into this year so to me it says much more about the need for multiples to come down to reflect the greater uncertainty around the impact of covid-19 on earnings as well as"
https://archive.org/details/CNBC_20200213_100000_Worldwide_Exchange#start/163/end/198,2/13/2020 10:02:58,CNBC,Worldwide Exchange,CNBC_20200213_100000_Worldwide_Exchange,https://archive.org/download/CNBC_20200213_100000_Worldwide_Exchange/CNBC_20200213_100000_Worldwide_Exchange.thumbs/CNBC_20200213_100000_Worldwide_Exchange_000148.jpg,"coronavirus now being called covid-19 the number of people affected surges to 60000 worldwide"
https://archive.org/details/CNBC_20200225_200000_Closing_Bell#start/2145/end/2180,2/25/2020 20:36:00,CNBC,Closing Bell,CNBC_20200225_200000_Closing_Bell,https://archive.org/download/CNBC_20200225_200000_Closing_Bell/CNBC_20200225_200000_Closing_Bell.thumbs/CNBC_20200225_200000_Closing_Bell_002128.jpg,"numbers are underestimated it's concern possible we are now getting evidence that patients have mild or no symptoms and could have coronavirus, this new coronavirus, covid-19, which"
https://archive.org/details/CNBC_20200225_200000_Closing_Bell#start/764/end/799,2/25/2020 20:12:59,CNBC,Closing Bell,CNBC_20200225_200000_Closing_Bell,https://archive.org/download/CNBC_20200225_200000_Closing_Bell/CNBC_20200225_200000_Closing_Bell.thumbs/CNBC_20200225_200000_Closing_Bell_000749.jpg,"usual and appropriate care for most patients who develop of novel coronavirus or covid-19,"
https://archive.org/details/CNBC_20200221_220000_Fast_Money#start/375/end/410,2/21/2020 22:06:30,CNBC,Fast Money,CNBC_20200221_220000_Fast_Money,https://archive.org/download/CNBC_20200221_220000_Fast_Money/CNBC_20200221_220000_Fast_Money.thumbs/CNBC_20200221_220000_Fast_Money_000359.jpg,"give some label that it's coronavirus, i think that's been in place long before the coronavirus. let's also think about what are some different messages, the defensive story. german dako german dacs new high this week shanghai back too where it was"
https://archive.org/details/CNBC_20200212_090000_Street_Signs#start/1429/end/1464,2/12/2020 9:24:04,CNBC,Street Signs,CNBC_20200212_090000_Street_Signs,https://archive.org/download/CNBC_20200212_090000_Street_Signs/CNBC_20200212_090000_Street_Signs.thumbs/CNBC_20200212_090000_Street_Signs_001408.jpg,"positive the coronavirus or covid-19 will be an impact there will be an impact. we'll have to reassess the dollar view once we see an"
https://archive.org/details/CNBC_20200219_160000_Squawk_Alley#start/376/end/411,2/19/2020 16:06:31,CNBC,Squawk Alley,CNBC_20200219_160000_Squawk_Alley,https://archive.org/download/CNBC_20200219_160000_Squawk_Alley/CNBC_20200219_160000_Squawk_Alley.thumbs/CNBC_20200219_160000_Squawk_Alley_000418.jpg,"the most important forces in the market that are counterbalancing the covid-19 coronavirus concerns how stable are they? are there things causing investors to take heart and"
https://archive.org/details/CNBC_20200211_220000_Fast_Money#start/1589/end/1624,2/11/2020 22:26:44,CNBC,Fast Money,CNBC_20200211_220000_Fast_Money,https://archive.org/download/CNBC_20200211_220000_Fast_Money/CNBC_20200211_220000_Fast_Money.thumbs/CNBC_20200211_220000_Fast_Money_001589.jpg,"experts i talked to said this would be logical to count all positive cases it has a official that name. covid 2009 the virus seen in 2019 they needed a name that didn't"
