URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Snippet
https://archive.org/details/BBCNEWS_20200223_210000_World_News_Today#start/942/end/977,2/23/2020 21:15:57,BBCNEWS,World News Today,BBCNEWS_20200223_210000_World_News_Today,https://archive.org/download/BBCNEWS_20200223_210000_World_News_Today/BBCNEWS_20200223_210000_World_News_Today.thumbs/BBCNEWS_20200223_210000_World_News_Today_000929.jpg,"compares with the covid-19 strain of coronavirus. the difference between sars and this virus is in the scale, but sars was a coronavirus. this is a coronavirus."
https://archive.org/details/BBCNEWS_20200228_043000_HARDtalk#start/690/end/725,2/28/2020 4:41:45,BBCNEWS,HARDtalk,BBCNEWS_20200228_043000_HARDtalk,https://archive.org/download/BBCNEWS_20200228_043000_HARDtalk/BBCNEWS_20200228_043000_HARDtalk.thumbs/BBCNEWS_20200228_043000_HARDtalk_000688.jpg,"absolutely, it's the same type of virus. however, the sars coronavirus, from understanding about the virus, is low in the respiratory system. this coronavirus, covid-i9, is high in the respiratory system. greater risk it could be transmit by droplets."
https://archive.org/details/BBCNEWS_20200228_003000_HARDtalk#start/683/end/718,2/28/2020 0:41:38,BBCNEWS,HARDtalk,BBCNEWS_20200228_003000_HARDtalk,https://archive.org/download/BBCNEWS_20200228_003000_HARDtalk/BBCNEWS_20200228_003000_HARDtalk.thumbs/BBCNEWS_20200228_003000_HARDtalk_000659.jpg,"is it of the same family as covid-i9 broadly? it's a similar sort of respiratory infection? absolutely, it's the same type of virus. however, the sars coronavirus, from understanding about the virus, is low in the respiratory system."
https://archive.org/details/BBCNEWS_20200213_000000_Newsday#start/985/end/1020,2/13/2020 0:16:40,BBCNEWS,Newsday,BBCNEWS_20200213_000000_Newsday,https://archive.org/download/BBCNEWS_20200213_000000_Newsday/BBCNEWS_20200213_000000_Newsday.thumbs/BBCNEWS_20200213_000000_Newsday_000988.jpg,"as the fear around the new coronavirus covid-19 continues, the department of health in philippines asked people to be more disciplined this valentine's day as a measure against the virus."
https://archive.org/details/BBCNEWS_20200212_190000_Beyond_100_Days#start/1860/end/1895,2/12/2020 19:31:15,BBCNEWS,Beyond 100 Days,BBCNEWS_20200212_190000_Beyond_100_Days,https://archive.org/download/BBCNEWS_20200212_190000_Beyond_100_Days/BBCNEWS_20200212_190000_Beyond_100_Days.thumbs/BBCNEWS_20200212_190000_Beyond_100_Days_001858.jpg,"there's been another rise in the numbers of deaths and people infected by the coronavirus covid-i9. the total number of deaths worldwide has now topped 1100 - with over 115000 confirmed cases of the disease. the first case of the virus"
https://archive.org/details/BBCNEWS_20200211_210000_Outside_Source#start/493/end/528,2/11/2020 21:08:28,BBCNEWS,Outside Source,BBCNEWS_20200211_210000_Outside_Source,https://archive.org/download/BBCNEWS_20200211_210000_Outside_Source/BBCNEWS_20200211_210000_Outside_Source.thumbs/BBCNEWS_20200211_210000_Outside_Source_000477.jpg,"we have a new name for the coronavirus - the world health organization has officially named it covid-i9. that's c0 for corona, the vi for virus the d for disease - and 19 because it started in 2019. the name though isn't"
https://archive.org/details/BBCNEWS_20200228_140000_Afternoon_Live#start/383/end/418,2/28/2020 14:06:38,BBCNEWS,Afternoon Live,BBCNEWS_20200228_140000_Afternoon_Live,https://archive.org/download/BBCNEWS_20200228_140000_Afternoon_Live/BBCNEWS_20200228_140000_Afternoon_Live.thumbs/BBCNEWS_20200228_140000_Afternoon_Live_000357.jpg,"man has died from covid-i9. he was being hospitalised and treated here, having tested positive for the coronavirus above the diamond princess, the cruise ship which was moored up in the port of yokohama, some weeks ago after the virus"
https://archive.org/details/BBCNEWS_20200228_170000_BBC_News_at_Five#start/7/end/42,2/28/2020 17:00:22,BBCNEWS,BBC News at Five,BBCNEWS_20200228_170000_BBC_News_at_Five,https://archive.org/download/BBCNEWS_20200228_170000_BBC_News_at_Five/BBCNEWS_20200228_170000_BBC_News_at_Five.thumbs/BBCNEWS_20200228_170000_BBC_News_at_Five_000027.jpg,"today at five, 3 british man who was on the diamond princess cruise ship has died from coronavirus. he is the first british person to die from covid-19, the respiratory disease caused by the virus. three new cases have been"
https://archive.org/details/BBCNEWS_20200223_220000_BBC_News#start/532/end/567,2/23/2020 22:09:07,BBCNEWS,BBC News,BBCNEWS_20200223_220000_BBC_News,https://archive.org/download/BBCNEWS_20200223_220000_BBC_News/BBCNEWS_20200223_220000_BBC_News.thumbs/BBCNEWS_20200223_220000_BBC_News_000508.jpg,"coronavirus outbreak with most of the cases and nearly two and a half thousand deaths, but if the infections elsewhere in the world are now threatening a pandemic, a global outbreak of the covid-i9 virus spreading widely in several"
https://archive.org/details/BBCNEWS_20200229_010000_BBC_News#start/110/end/145,2/29/2020 1:02:05,BBCNEWS,BBC News,BBCNEWS_20200229_010000_BBC_News,https://archive.org/download/BBCNEWS_20200229_010000_BBC_News/BBCNEWS_20200229_010000_BBC_News.thumbs/BBCNEWS_20200229_010000_BBC_News_000088.jpg,"on the virus around the world. rich preston has this report. the number of countries reporting new incidents of covid-19 covid-19 continues to rise. new"
https://archive.org/details/BBCNEWS_20200220_013000_Asia_Business_Report#start/208/end/243,2/20/2020 1:33:43,BBCNEWS,Asia Business Report,BBCNEWS_20200220_013000_Asia_Business_Report,https://archive.org/download/BBCNEWS_20200220_013000_Asia_Business_Report/BBCNEWS_20200220_013000_Asia_Business_Report.thumbs/BBCNEWS_20200220_013000_Asia_Business_Report_000208.jpg,"transatlantic trade dispute over aircraft subsidies. now let's talk about the coronavirus, also known as covid-i9. covid-i9. later covid-i9. later today, the world's biggest gambling hub, macau, reopens its casinos after closing them for more than two weeks. it is a vitally"
https://archive.org/details/BBCNEWS_20200219_233000_The_Papers#start/449/end/484,2/19/2020 23:37:44,BBCNEWS,The Papers,BBCNEWS_20200219_233000_The_Papers,https://archive.org/download/BBCNEWS_20200219_233000_The_Papers/BBCNEWS_20200219_233000_The_Papers.thumbs/BBCNEWS_20200219_233000_The_Papers_000447.jpg,"shelves because the coronavirus, covid-19 covid-19 prices is forcing asian can container ships to cancel their sailing to britain. and a lot of the"
https://archive.org/details/BBCNEWS_20200219_013000_Asia_Business_Report#start/117/end/152,2/19/2020 1:32:12,BBCNEWS,Asia Business Report,BBCNEWS_20200219_013000_Asia_Business_Report,https://archive.org/download/BBCNEWS_20200219_013000_Asia_Business_Report/BBCNEWS_20200219_013000_Asia_Business_Report.thumbs/BBCNEWS_20200219_013000_Asia_Business_Report_000118.jpg,"covid-i9, because in just covid-i9, because injust over an hour or covid-i9, because injust over an hourorso, covid-i9, because injust over an houi' oi' so, passengers covid-i9, because injust over an hour or so, passengers and crew of the diamond princess which has been quarantined off the coast of japan will begin disembarking. that is what they are expected to do. more than 500 cases of the coronavirus have been detected, making it the"
https://archive.org/details/BBCNEWS_20200212_050000_The_Briefing#start/294/end/329,2/12/2020 5:05:09,BBCNEWS,The Briefing,BBCNEWS_20200212_050000_The_Briefing,https://archive.org/download/BBCNEWS_20200212_050000_The_Briefing/BBCNEWS_20200212_050000_The_Briefing.thumbs/BBCNEWS_20200212_050000_The_Briefing_000268.jpg,"there are now more than 42000 confirmed cases across china, and there are continued concerns about the virus's international spread. rich preston reports. it's been just over a it's beenjust over a month since the discovery of the virus, now officially known as covid-i9. covid-i9. since then it's killed over"
https://archive.org/details/BBCNEWS_20200218_184500_BBC_News#start/938/end/973,2/18/2020 19:00:53,BBCNEWS,BBC News,BBCNEWS_20200218_184500_BBC_News,https://archive.org/download/BBCNEWS_20200218_184500_BBC_News/BBCNEWS_20200218_184500_BBC_News.thumbs/BBCNEWS_20200218_184500_BBC_News_000928.jpg,"also on the programme: china releases the largest study into 114000 cases of covid-19, while apple warns that disruption caused by the coronavirus will hit"
