URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Snippet
https://archive.org/details/ALJAZ_20200208_143200_UpFront_2020_Ep___2#start/1561/end/1596,2/8/2020 14:58:16,ALJAZ,UpFront 2020 Ep   2,ALJAZ_20200208_143200_UpFront_2020_Ep___2,https://archive.org/download/ALJAZ_20200208_143200_UpFront_2020_Ep___2/ALJAZ_20200208_143200_UpFront_2020_Ep___2.thumbs/ALJAZ_20200208_143200_UpFront_2020_Ep___2_001559.jpg,"westerners are calling china calling the coronavirus the china virus but i didn't remember people calling the brazil virus or ebola the congo virus so people in the not panic people in the fact people should look at it in objective manner yes"
https://archive.org/details/ALJAZ_20200205_073200_Inside_Story_2020_Ep__35#start/1784/end/1819,2/5/2020 8:01:59,ALJAZ,Inside Story 2020 Ep  35,ALJAZ_20200205_073200_Inside_Story_2020_Ep__35,https://archive.org/download/ALJAZ_20200205_073200_Inside_Story_2020_Ep__35/ALJAZ_20200205_073200_Inside_Story_2020_Ep__35.thumbs/ALJAZ_20200205_073200_Inside_Story_2020_Ep__35_001768.jpg,"officials with the world health organization has called on all countries to improve data sharing on the coronavirus more than 2 dozen countries have reported the virus and 10 people who were on board a cruise ship in japan are confirmed to have the virus the."
https://archive.org/details/ALJAZ_20200213_210000_NEWSHOUR#start/92/end/127,2/13/2020 21:01:47,ALJAZ,NEWSHOUR,ALJAZ_20200213_210000_NEWSHOUR,https://archive.org/download/ALJAZ_20200213_210000_NEWSHOUR/ALJAZ_20200213_210000_NEWSHOUR.thumbs/ALJAZ_20200213_210000_NEWSHOUR_000089.jpg,"coronavirus. we begin with the global corona virus outbreak as"
https://archive.org/details/ALJAZ_20200228_150000_NEWSHOUR#start/1090/end/1125,2/28/2020 15:18:25,ALJAZ,NEWSHOUR,ALJAZ_20200228_150000_NEWSHOUR,https://archive.org/download/ALJAZ_20200228_150000_NEWSHOUR/ALJAZ_20200228_150000_NEWSHOUR.thumbs/ALJAZ_20200228_150000_NEWSHOUR_001078.jpg,"virus spreads. from the koran and we are not afraid of snipers we will not be frightened by coronavirus iraq is more important than anything iraq is everything what is coronavirus. you know a general of we faced much worse than the coronavirus we faced killings snipers"
https://archive.org/details/ALJAZ_20200229_050000_NEWS_LIVE_-_30#start/1113/end/1148,2/29/2020 5:18:48,ALJAZ,NEWS LIVE - 30,ALJAZ_20200229_050000_NEWS_LIVE_-_30,https://archive.org/download/ALJAZ_20200229_050000_NEWS_LIVE_-_30/ALJAZ_20200229_050000_NEWS_LIVE_-_30.thumbs/ALJAZ_20200229_050000_NEWS_LIVE_-_30_001108.jpg,"virus spreads. from the koran and we are not afraid of snipers we will not be frightened by coronavirus iraq is more important than anything iraq is everything what is coronavirus. you know a general of we faced much worse than the coronavirus we faced killings snipers"
https://archive.org/details/ALJAZ_20200229_190000_NEWS_LIVE_-_30#start/118/end/153,2/29/2020 19:02:13,ALJAZ,NEWS LIVE - 30,ALJAZ_20200229_190000_NEWS_LIVE_-_30,https://archive.org/download/ALJAZ_20200229_190000_NEWS_LIVE_-_30/ALJAZ_20200229_190000_NEWS_LIVE_-_30.thumbs/ALJAZ_20200229_190000_NEWS_LIVE_-_30_000118.jpg,"lunar virus epidemic saying additional corner virus cases in the u.s. are likely also mentioned the 1st coronavirus victim in the united states who died in washington. state and he mentioned that it was"
https://archive.org/details/ALJAZ_20200203_220000_NEWS_LIVE_-_30#start/329/end/364,2/3/2020 22:05:44,ALJAZ,NEWS LIVE - 30,ALJAZ_20200203_220000_NEWS_LIVE_-_30,https://archive.org/download/ALJAZ_20200203_220000_NEWS_LIVE_-_30/ALJAZ_20200203_220000_NEWS_LIVE_-_30.thumbs/ALJAZ_20200203_220000_NEWS_LIVE_-_30_000328.jpg,"more than 70000 people now have the virus globally the majority of those cases all of course china and then ruhani where the virus originated a new hospital has been built just days specifically for patients of coronavirus"
https://archive.org/details/ALJAZ_20200207_193200_UpFront_2020_Ep___2#start/1550/end/1585,2/7/2020 19:58:05,ALJAZ,UpFront 2020 Ep   2,ALJAZ_20200207_193200_UpFront_2020_Ep___2,https://archive.org/download/ALJAZ_20200207_193200_UpFront_2020_Ep___2/ALJAZ_20200207_193200_UpFront_2020_Ep___2.thumbs/ALJAZ_20200207_193200_UpFront_2020_Ep___2_001529.jpg,"may all be dead soon and you have the wall street journal of course calling china the real sick man of asia these are really concerning issues because now some westerners are calling china calling the coronavirus the china virus but i didn't remember people calling zico the brazil virus or ebola the congo virus so people in"
https://archive.org/details/ALJAZ_20200210_083200_UpFront_2020_Ep___2#start/1550/end/1585,2/10/2020 8:58:05,ALJAZ,UpFront 2020 Ep   2,ALJAZ_20200210_083200_UpFront_2020_Ep___2,https://archive.org/download/ALJAZ_20200210_083200_UpFront_2020_Ep___2/ALJAZ_20200210_083200_UpFront_2020_Ep___2.thumbs/ALJAZ_20200210_083200_UpFront_2020_Ep___2_001528.jpg,"may all be dead soon and you have the wall street journal of course calling china the real sick man of asia these are really concerning issues because now some westerners are calling china calling the coronavirus the china virus but i didn't remember people calling zico the brazil virus or ebola the congo virus so people"
https://archive.org/details/ALJAZ_20200209_043200_UpFront_2020_Ep___2#start/1548/end/1583,2/9/2020 4:58:03,ALJAZ,UpFront 2020 Ep   2,ALJAZ_20200209_043200_UpFront_2020_Ep___2,https://archive.org/download/ALJAZ_20200209_043200_UpFront_2020_Ep___2/ALJAZ_20200209_043200_UpFront_2020_Ep___2.thumbs/ALJAZ_20200209_043200_UpFront_2020_Ep___2_001528.jpg,"may all be dead soon and you have the wall street journal of course calling china the real sick man of asia these are really concerning issues because now some westerners are calling china calling the coronavirus the china virus but i didn't remember people calling zico the brazil virus or ebola the congo virus so people in"
