URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Snippet
https://archive.org/details/ALJAZ_20200306_220000_NEWS_LIVE_-_30#start/2020/end/2055,3/6/2020 22:33:55,ALJAZ,NEWS LIVE - 30,ALJAZ_20200306_220000_NEWS_LIVE_-_30,https://archive.org/download/ALJAZ_20200306_220000_NEWS_LIVE_-_30/ALJAZ_20200306_220000_NEWS_LIVE_-_30.thumbs/ALJAZ_20200306_220000_NEWS_LIVE_-_30_002008.jpg,"impact of the fast spreading coronavirus as the world bank offers billions to developing nations to support health care systems inside a lab that's working to find a vaccine to fight the virus."
https://archive.org/details/ALJAZ_20200303_130000_NEWSHOUR#start/1929/end/1964,3/3/2020 13:32:24,ALJAZ,NEWSHOUR,ALJAZ_20200303_130000_NEWSHOUR,https://archive.org/download/ALJAZ_20200303_130000_NEWSHOUR/ALJAZ_20200303_130000_NEWSHOUR.thumbs/ALJAZ_20200303_130000_NEWSHOUR_001918.jpg,"information open so that we can prevent virus from spreading along with this case in senegal there are patients infected with the coronavirus l.g. . nigeria egypt and tunisia the virus is quickly spreading in the world health"
https://archive.org/details/ALJAZ_20200307_143200_UpFront_2020_Ep___6#start/1700/end/1735,3/7/2020 15:00:35,ALJAZ,UpFront 2020 Ep   6,ALJAZ_20200307_143200_UpFront_2020_Ep___6,https://archive.org/download/ALJAZ_20200307_143200_UpFront_2020_Ep___6/ALJAZ_20200307_143200_UpFront_2020_Ep___6.thumbs/ALJAZ_20200307_143200_UpFront_2020_Ep___6_001678.jpg,"a group press to curb the spread of the corona virus while confirming 21 deaths in a single day. also 70 people are trapped in a collapsed hotel in china that was being news for coronavirus quality."
https://archive.org/details/ALJAZ_20200303_210000_NEWSHOUR#start/578/end/613,3/3/2020 21:09:53,ALJAZ,NEWSHOUR,ALJAZ_20200303_210000_NEWSHOUR,https://archive.org/download/ALJAZ_20200303_210000_NEWSHOUR/ALJAZ_20200303_210000_NEWSHOUR.thumbs/ALJAZ_20200303_210000_NEWSHOUR_000569.jpg,"professionals and to french people infected with the coronavirus president mccrone said on twitter rory chalons how does era. the u.s. state of washington is now reporting 9 deaths from the coronavirus researchers say the virus may have been circulating in the state for up to 6 weeks undetected"
https://archive.org/details/ALJAZ_20200302_220000_NEWS_LIVE_-_30#start/1194/end/1229,3/2/2020 22:20:09,ALJAZ,NEWS LIVE - 30,ALJAZ_20200302_220000_NEWS_LIVE_-_30,https://archive.org/download/ALJAZ_20200302_220000_NEWS_LIVE_-_30/ALJAZ_20200302_220000_NEWS_LIVE_-_30.thumbs/ALJAZ_20200302_220000_NEWS_LIVE_-_30_001168.jpg,"a coronavirus outbreak and those forecasts predicting the knock on effect so the virus which could severely affect the global economy in indonesia the government is rolling out measures to minimize the outbreaks impact despite only having 2 people testing positive for the virus major infrastructure projects are still in put on"
https://archive.org/details/ALJAZ_20200301_163200_Chinas_TV_Confessions#start/14/end/49,3/1/2020 16:32:29,ALJAZ,Chinas TV Confessions,ALJAZ_20200301_163200_Chinas_TV_Confessions,https://archive.org/download/ALJAZ_20200301_163200_Chinas_TV_Confessions/ALJAZ_20200301_163200_Chinas_TV_Confessions.thumbs/ALJAZ_20200301_163200_Chinas_TV_Confessions_000028.jpg,"a coronavirus virus will start in 6 weeks but has warned vaccine won't be publicly available for some time president trump is calling for calm after announcing the 1st corner virus death in the u.s. in the u.s. is banning all travel to iran and blocking entry to anyone who was visiting there"
https://archive.org/details/ALJAZ_20200307_050000_NEWS_LIVE_-_30#start/1894/end/1929,3/7/2020 5:31:49,ALJAZ,NEWS LIVE - 30,ALJAZ_20200307_050000_NEWS_LIVE_-_30,https://archive.org/download/ALJAZ_20200307_050000_NEWS_LIVE_-_30/ALJAZ_20200307_050000_NEWS_LIVE_-_30.thumbs/ALJAZ_20200307_050000_NEWS_LIVE_-_30_001888.jpg,"is reporting 28 you deaths on friday south korea reports 174 new coronavirus cases 44 people have died from virus the virus so far people there have been frantically buying masks and starts running low and that's prompted the government to limit cells to to put persons each week in the u.s."
https://archive.org/details/ALJAZ_20200310_030000_NEWS_LIVE_-_30#start/777/end/812,3/10/2020 3:13:12,ALJAZ,NEWS LIVE - 30,ALJAZ_20200310_030000_NEWS_LIVE_-_30,https://archive.org/download/ALJAZ_20200310_030000_NEWS_LIVE_-_30/ALJAZ_20200310_030000_NEWS_LIVE_-_30.thumbs/ALJAZ_20200310_030000_NEWS_LIVE_-_30_000778.jpg,"recession as a result of the coronavirus but you have to say probably also being boid slightly by slightly better news here in asia itself on the control of the corona virus yeah and some good news went with a number of new coronavirus cases in china tell us about the situation there and"
https://archive.org/details/ALJAZ_20200305_080000_NEWS_LIVE_-_30#start/566/end/601,3/5/2020 8:09:41,ALJAZ,NEWS LIVE - 30,ALJAZ_20200305_080000_NEWS_LIVE_-_30,https://archive.org/download/ALJAZ_20200305_080000_NEWS_LIVE_-_30/ALJAZ_20200305_080000_NEWS_LIVE_-_30.thumbs/ALJAZ_20200305_080000_NEWS_LIVE_-_30_000568.jpg,"do you anticipate that given the magnitude of the impact the coronavirus is causing we are likely to see other smaller airlines succumb see this virus."
https://archive.org/details/ALJAZ_20200302_230000_NEWSHOUR#start/2295/end/2330,3/2/2020 23:38:30,ALJAZ,NEWSHOUR,ALJAZ_20200302_230000_NEWSHOUR,https://archive.org/download/ALJAZ_20200302_230000_NEWSHOUR/ALJAZ_20200302_230000_NEWSHOUR.thumbs/ALJAZ_20200302_230000_NEWSHOUR_002278.jpg,"that have been in contact with him don't know god bless those bottles the aim is to be transparent and keep information open so that we can prevent the virus from spreading along with this case in senegal there are patients infected with the coronavirus in algeria nigeria egypt and now tunisia the virus is quickly"
