URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Snippet
https://archive.org/details/CSPAN_20200226_091000_HHS_Officials_Hold_Coronavirus_Briefing#start/1408/end/1443,2/26/2020 9:33:43,CSPAN,HHS Officials Hold Coronavirus Briefing,CSPAN_20200226_091000_HHS_Officials_Hold_Coronavirus_Briefing,https://archive.org/download/CSPAN_20200226_091000_HHS_Officials_Hold_Coronavirus_Briefing/CSPAN_20200226_091000_HHS_Officials_Hold_Coronavirus_Briefing.thumbs/CSPAN_20200226_091000_HHS_Officials_Hold_Coronavirus_Briefing_001408.jpg,"covid-19 as the chinese coronavirus. people changed this to covid-19 because they think the china crones virus might lead to xenophobia or racism. do you think it's proper to still refer to it as china coronavirus? thanks. .  _"
https://archive.org/details/CSPAN_20200225_233700_HHS_Officials_Hold_Coronavirus_Briefing#start/1413/end/1448,2/26/2020 0:00:48,CSPAN,HHS Officials Hold Coronavirus Briefing,CSPAN_20200225_233700_HHS_Officials_Hold_Coronavirus_Briefing,https://archive.org/download/CSPAN_20200225_233700_HHS_Officials_Hold_Coronavirus_Briefing/CSPAN_20200225_233700_HHS_Officials_Hold_Coronavirus_Briefing.thumbs/CSPAN_20200225_233700_HHS_Officials_Hold_Coronavirus_Briefing_001408.jpg,"covid-19 as the chinese coronavirus. people changed this to covid-19 because they think the china crones virus might lead to xenophobia or racism. do you think it's proper to still refer to it as china coronavirus? thanks. .  _"
https://archive.org/details/CSPAN_20200226_030800_HHS_Officials_Hold_Coronavirus_Briefing#start/1417/end/1452,2/26/2020 3:31:52,CSPAN,HHS Officials Hold Coronavirus Briefing,CSPAN_20200226_030800_HHS_Officials_Hold_Coronavirus_Briefing,https://archive.org/download/CSPAN_20200226_030800_HHS_Officials_Hold_Coronavirus_Briefing/CSPAN_20200226_030800_HHS_Officials_Hold_Coronavirus_Briefing.thumbs/CSPAN_20200226_030800_HHS_Officials_Hold_Coronavirus_Briefing_001407.jpg,"coronavirus. people changed this to covid-19 because they think the china crones virus might lead to xenophobia or racism. do you think it's proper to still refer to it as china coronavirus? thanks. .  _"
https://archive.org/details/CSPAN_20200227_154100_HHS_Secretary_Azar_Testifies_Before_House_Ways__Means_Committee_on...#start/2684/end/2719,2/27/2020 16:25:59,CSPAN,HHS Secretary Azar Testifies Before House Ways  Means Committee on...,CSPAN_20200227_154100_HHS_Secretary_Azar_Testifies_Before_House_Ways__Means_Committee_on...,https://archive.org/download/CSPAN_20200227_154100_HHS_Secretary_Azar_Testifies_Before_House_Ways__Means_Committee_on.../CSPAN_20200227_154100_HHS_Secretary_Azar_Testifies_Before_House_Ways__Means_Committee_on....thumbs/CSPAN_20200227_154100_HHS_Secretary_Azar_Testifies_Before_House_Ways__Means_Committee_on..._002668.jpg,"longer refer to the virus by region but by the term coronavirus or designated official name covid 19? yes or no is sufficient. secretary azar: yes. i took that feed beak to heart to that reporter."
https://archive.org/details/CSPAN_20200224_193000_Global_Vaccination_Efforts#start/2731/end/2766,2/24/2020 20:15:46,CSPAN,Global Vaccination Efforts,CSPAN_20200224_193000_Global_Vaccination_Efforts,https://archive.org/download/CSPAN_20200224_193000_Global_Vaccination_Efforts/CSPAN_20200224_193000_Global_Vaccination_Efforts.thumbs/CSPAN_20200224_193000_Global_Vaccination_Efforts_002728.jpg,"recently ateasure reporting of the munich security conference. at that time, there was great interest on the covid-19, the coronavirus outbreak."
https://archive.org/details/CSPAN_20200228_115900_Washington_Journal_02282020#start/2611/end/2646,2/28/2020 12:42:46,CSPAN,Washington Journal 02282020,CSPAN_20200228_115900_Washington_Journal_02282020,https://archive.org/download/CSPAN_20200228_115900_Washington_Journal_02282020/CSPAN_20200228_115900_Washington_Journal_02282020.thumbs/CSPAN_20200228_115900_Washington_Journal_02282020_002608.jpg,"virus -- noval virus. virus. we are gauging our confidence level this morning in response to the coronavirus."
https://archive.org/details/CSPAN_20200227_154100_HHS_Secretary_Azar_Testifies_Before_House_Ways__Means_Committee_on...#start/2651/end/2686,2/27/2020 16:25:26,CSPAN,HHS Secretary Azar Testifies Before House Ways  Means Committee on...,CSPAN_20200227_154100_HHS_Secretary_Azar_Testifies_Before_House_Ways__Means_Committee_on...,https://archive.org/download/CSPAN_20200227_154100_HHS_Secretary_Azar_Testifies_Before_House_Ways__Means_Committee_on.../CSPAN_20200227_154100_HHS_Secretary_Azar_Testifies_Before_House_Ways__Means_Committee_on....thumbs/CSPAN_20200227_154100_HHS_Secretary_Azar_Testifies_Before_House_Ways__Means_Committee_on..._002638.jpg,"cdc and local public health agencies. secretary azar, as recently as tuesday you referred to covid 19 as the china coronavirus which a reporter pointed out could further fuel these racist incidents."
https://archive.org/details/CSPAN_20200227_185200_U.S._Senate_Senate_Leader_McConnell_on_Coronavirus#start/71/end/106,2/27/2020 18:53:26,CSPAN,U.S. Senate Senate Leader McConnell on Coronavirus,CSPAN_20200227_185200_U.S._Senate_Senate_Leader_McConnell_on_Coronavirus,https://archive.org/download/CSPAN_20200227_185200_U.S._Senate_Senate_Leader_McConnell_on_Coronavirus/CSPAN_20200227_185200_U.S._Senate_Senate_Leader_McConnell_on_Coronavirus.thumbs/CSPAN_20200227_185200_U.S._Senate_Senate_Leader_McConnell_on_Coronavirus_000059.jpg,"that were, quote, under way. here's his entire statement from the senate floor. mcconnell: thd spread of the covid-19, coronavirus, has the world on notice. here in the united states we are"
https://archive.org/details/CSPAN_20200226_091000_HHS_Officials_Hold_Coronavirus_Briefing#start/580/end/615,2/26/2020 9:19:55,CSPAN,HHS Officials Hold Coronavirus Briefing,CSPAN_20200226_091000_HHS_Officials_Hold_Coronavirus_Briefing,https://archive.org/download/CSPAN_20200226_091000_HHS_Officials_Hold_Coronavirus_Briefing/CSPAN_20200226_091000_HHS_Officials_Hold_Coronavirus_Briefing.thumbs/CSPAN_20200226_091000_HHS_Officials_Hold_Coronavirus_Briefing_000567.jpg,"usual and appropriate care for most patients who develop the novel coronavirus owe covid-19 would be management at home through home isolation. with use of health care facilities only as needed for"
https://archive.org/details/CSPAN_20200225_233700_HHS_Officials_Hold_Coronavirus_Briefing#start/585/end/620,2/25/2020 23:47:00,CSPAN,HHS Officials Hold Coronavirus Briefing,CSPAN_20200225_233700_HHS_Officials_Hold_Coronavirus_Briefing,https://archive.org/download/CSPAN_20200225_233700_HHS_Officials_Hold_Coronavirus_Briefing/CSPAN_20200225_233700_HHS_Officials_Hold_Coronavirus_Briefing.thumbs/CSPAN_20200225_233700_HHS_Officials_Hold_Coronavirus_Briefing_000568.jpg,"usual and appropriate care for most patients who develop the novel coronavirus owe covid-19 would be management at home through home isolation. with use of health care facilities only as needed for"
