URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Snippet
https://archive.org/details/MSNBCW_20200301_190000_MSNBC_Live#start/6685/end/6720,3/1/2020 20:51:40,MSNBC,MSNBC Live,MSNBCW_20200301_190000_MSNBC_Live,https://archive.org/download/MSNBCW_20200301_190000_MSNBC_Live/MSNBCW_20200301_190000_MSNBC_Live.thumbs/MSNBCW_20200301_190000_MSNBC_Live_006658.jpg,"covid-19 is the cause of the coronavirus. common cold is a common virus. i say as a aniel. i swear, it's just allergies. i swear it is just allergy."
https://archive.org/details/MSNBCW_20200305_000000_Hardball_With_Chris_Matthews#start/2638/end/2673,3/5/2020 0:44:13,MSNBC,Hardball With Chris Matthews,MSNBCW_20200305_000000_Hardball_With_Chris_Matthews,https://archive.org/download/MSNBCW_20200305_000000_Hardball_With_Chris_Matthews/MSNBCW_20200305_000000_Hardball_With_Chris_Matthews.thumbs/MSNBCW_20200305_000000_Hardball_With_Chris_Matthews_002638.jpg,"warned the spread of the virus would get worse before getting better. what are we dealing with with this coronavirus covid-19? we're dealing with an evolving situation. we're dealing with a clearly"
https://archive.org/details/MSNBCW_20200310_140000_MSNBC_Live_With_Hallie_Jackson#start/2171/end/2206,3/10/2020 14:36:26,MSNBC,MSNBC Live With Hallie Jackson,MSNBCW_20200310_140000_MSNBC_Live_With_Hallie_Jackson,https://archive.org/download/MSNBCW_20200310_140000_MSNBC_Live_With_Hallie_Jackson/MSNBCW_20200310_140000_MSNBC_Live_With_Hallie_Jackson.thumbs/MSNBCW_20200310_140000_MSNBC_Live_With_Hallie_Jackson_002158.jpg,"technical name covid-19. i want to ask you about the back-and-forth and she's demanding an apology for him referring to the virus, calling it the chinese coronavirus. what is your reaction to that?"
https://archive.org/details/MSNBCW_20200308_160000_Weekends_With_Alex_Witt#start/869/end/904,3/8/2020 16:14:44,MSNBC,Weekends With Alex Witt,MSNBCW_20200308_160000_Weekends_With_Alex_Witt,https://archive.org/download/MSNBCW_20200308_160000_Weekends_With_Alex_Witt/MSNBCW_20200308_160000_Weekends_With_Alex_Witt.thumbs/MSNBCW_20200308_160000_Weekends_With_Alex_Witt_000868.jpg,"people who are nervous about getting this virus. i want to get through a few of them here. we know you can get them passed from a person, but can you get coronavirus, covid-19, from an animal, a pet? the way you would get it from"
https://archive.org/details/MSNBCW_20200308_160000_Weekends_With_Alex_Witt#start/900/end/935,3/8/2020 16:15:15,MSNBC,Weekends With Alex Witt,MSNBCW_20200308_160000_Weekends_With_Alex_Witt,https://archive.org/download/MSNBCW_20200308_160000_Weekends_With_Alex_Witt/MSNBCW_20200308_160000_Weekends_With_Alex_Witt.thumbs/MSNBCW_20200308_160000_Weekends_With_Alex_Witt_000898.jpg,"mouth. that's how you would get the infection. what about food? can you get the virus from food? as far as we know, the food itself will not give you covid-19 or coronavirus. the person handling the food. it's somebody who has it on their hands, handle it"
https://archive.org/details/MSNBCW_20200301_130000_Velshi#start/1471/end/1506,3/1/2020 13:24:46,MSNBC,Velshi,MSNBCW_20200301_130000_Velshi,https://archive.org/download/MSNBCW_20200301_130000_Velshi/MSNBCW_20200301_130000_Velshi.thumbs/MSNBCW_20200301_130000_Velshi_001468.jpg,"all right. this brings the total number of coronavirus, confirmed coronavirus covid-19 to 71. globally that number climbed just shy of 87000 while nearly"
https://archive.org/details/MSNBCW_20200302_210000_Deadline_White_House#start/2393/end/2428,3/2/2020 21:40:08,MSNBC,Deadline White House,MSNBCW_20200302_210000_Deadline_White_House,https://archive.org/download/MSNBCW_20200302_210000_Deadline_White_House/MSNBCW_20200302_210000_Deadline_White_House.thumbs/MSNBCW_20200302_210000_Deadline_White_House_002370.jpg,"what are we dealing with this coronavirus covid-19? we're dealing with an evolving situation, an emerging infectious disease that has reached outbreak proportions and"
https://archive.org/details/MSNBCW_20200301_190000_MSNBC_Live#start/4076/end/4111,3/1/2020 20:08:11,MSNBC,MSNBC Live,MSNBCW_20200301_190000_MSNBC_Live,https://archive.org/download/MSNBCW_20200301_190000_MSNBC_Live/MSNBCW_20200301_190000_MSNBC_Live.thumbs/MSNBCW_20200301_190000_MSNBC_Live_004048.jpg,"spreading. four countries reporting their first cases of the virus today. joshua. i should clarify, milan and paris fashion weeks are affected by covid-19. i don't think they have been"
https://archive.org/details/MSNBCW_20200310_040000_The_Rachel_Maddow_Show#start/1067/end/1102,3/10/2020 4:18:02,MSNBC,The Rachel Maddow Show,MSNBCW_20200310_040000_The_Rachel_Maddow_Show,https://archive.org/download/MSNBCW_20200310_040000_The_Rachel_Maddow_Show/MSNBCW_20200310_040000_The_Rachel_Maddow_Show.thumbs/MSNBCW_20200310_040000_The_Rachel_Maddow_Show_001047.jpg,"about this virus, we do not expect most people to develop serious illness. reports out of china that looked at more than 70000 covid-19 patients found that about 80% of"
https://archive.org/details/MSNBCW_20200302_200000_MSNBC_Live_With_Ali_Velshi#start/271/end/306,3/2/2020 20:04:46,MSNBC,MSNBC Live With Ali Velshi,MSNBCW_20200302_200000_MSNBC_Live_With_Ali_Velshi,https://archive.org/download/MSNBCW_20200302_200000_MSNBC_Live_With_Ali_Velshi/MSNBCW_20200302_200000_MSNBC_Live_With_Ali_Velshi.thumbs/MSNBCW_20200302_200000_MSNBC_Live_With_Ali_Velshi_000270.jpg,"this coronavirus, covid-19? you know, we are dealing with an evolving situation, clearly an emerging infectious disease that is now reached outbreak proportions and likely pandemic proportions."
