URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Snippet
https://archive.org/details/CNNW_20200125_100000_New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul#start/2094/end/2129,1/25/2020 10:35:09,CNN,New Day Weekend With Victor Blackwell and Christi Paul,CNNW_20200125_100000_New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul,https://archive.org/download/CNNW_20200125_100000_New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul/CNNW_20200125_100000_New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul.thumbs/CNNW_20200125_100000_New_Day_Weekend_With_Victor_Blackwell_and_Christi_Paul_002069.jpg,"cnn's dr. sanjay gupta has more. one of the questions we get off of this is how similar is this to sars. it's the same family of virus to the sars virus. that's the coronavirus, it's named that because corona is"
https://archive.org/details/CNNW_20200129_105900_New_Day_With_Alisyn_Camerota_and_John_Berman#start/2421/end/2456,1/29/2020 11:39:36,CNN,New Day With Alisyn Camerota and John Berman,CNNW_20200129_105900_New_Day_With_Alisyn_Camerota_and_John_Berman,https://archive.org/download/CNNW_20200129_105900_New_Day_With_Alisyn_Camerota_and_John_Berman/CNNW_20200129_105900_New_Day_With_Alisyn_Camerota_and_John_Berman.thumbs/CNNW_20200129_105900_New_Day_With_Alisyn_Camerota_and_John_Berman_002337.jpg,"the number of confirmed cases of the wuhan coronavirus in china has grown, now nearly 6000 cases of the virus and 132 people have died. 200 meramericans got on a"
https://archive.org/details/CNNW_20200127_105900_New_Day_With_Alisyn_Camerota_and_John_Berman#start/2521/end/2556,1/27/2020 11:41:16,CNN,New Day With Alisyn Camerota and John Berman,CNNW_20200127_105900_New_Day_With_Alisyn_Camerota_and_John_Berman,https://archive.org/download/CNNW_20200127_105900_New_Day_With_Alisyn_Camerota_and_John_Berman/CNNW_20200127_105900_New_Day_With_Alisyn_Camerota_and_John_Berman.thumbs/CNNW_20200127_105900_New_Day_With_Alisyn_Camerota_and_John_Berman_002398.jpg,"about with this outbreak. the wuhan coronavirus has killed at least 80 people in china. the country's health minister declared the virus can be spread before those infected ever show"
https://archive.org/details/CNNW_20200130_173000_The_Impeachment_Trial_of_Donald_J._Trump#start/1392/end/1427,1/30/2020 17:53:27,CNN,The Impeachment Trial of Donald J. Trump,CNNW_20200130_173000_The_Impeachment_Trial_of_Donald_J._Trump,https://archive.org/download/CNNW_20200130_173000_The_Impeachment_Trial_of_Donald_J._Trump/CNNW_20200130_173000_The_Impeachment_Trial_of_Donald_J._Trump.thumbs/CNNW_20200130_173000_The_Impeachment_Trial_of_Donald_J._Trump_001377.jpg,"states government is rofeportin its first confirmed case of person-to-person spread of the coronavirus. the new case is of a spouse of a person that contracted the virus abroad."
https://archive.org/details/CNNW_20200128_090000_Early_Start_With_Christine_Romans_and_Laura_Jarrett#start/404/end/439,1/28/2020 9:06:59,CNN,Early Start With Christine Romans and Laura Jarrett,CNNW_20200128_090000_Early_Start_With_Christine_Romans_and_Laura_Jarrett,https://archive.org/download/CNNW_20200128_090000_Early_Start_With_Christine_Romans_and_Laura_Jarrett/CNNW_20200128_090000_Early_Start_With_Christine_Romans_and_Laura_Jarrett.thumbs/CNNW_20200128_090000_Early_Start_With_Christine_Romans_and_Laura_Jarrett_000390.jpg,"warning because of the coronavirus. cautioning americans against any nonessential travel and monitoring for the virus at 20 u.s. airports that handle the most passengers from china. over 144 cases confirmed from"
https://archive.org/details/CNNW_20200128_090000_Early_Start_With_Christine_Romans_and_Laura_Jarrett#start/1810/end/1845,1/28/2020 9:30:25,CNN,Early Start With Christine Romans and Laura Jarrett,CNNW_20200128_090000_Early_Start_With_Christine_Romans_and_Laura_Jarrett,https://archive.org/download/CNNW_20200128_090000_Early_Start_With_Christine_Romans_and_Laura_Jarrett/CNNW_20200128_090000_Early_Start_With_Christine_Romans_and_Laura_Jarrett.thumbs/CNNW_20200128_090000_Early_Start_With_Christine_Romans_and_Laura_Jarrett_001799.jpg,"travel warning because of the coronavirus. overnight china said the virus can spread just through contact. lebron james breaks his silence of the death of coby brii want. the emotional fair well."
https://archive.org/details/CNNW_20200121_120000_New_Day_With_Alisyn_Camerota_and_John_Berman#start/3400/end/3435,1/21/2020 12:56:55,CNN,New Day With Alisyn Camerota and John Berman,CNNW_20200121_120000_New_Day_With_Alisyn_Camerota_and_John_Berman,https://archive.org/download/CNNW_20200121_120000_New_Day_With_Alisyn_Camerota_and_John_Berman/CNNW_20200121_120000_New_Day_With_Alisyn_Camerota_and_John_Berman.thumbs/CNNW_20200121_120000_New_Day_With_Alisyn_Camerota_and_John_Berman_003389.jpg,"morning over an outbreak of a new sars-like virus in china. at least six have died from the wuhan coronavirus. the world health organization will hold an emergency meeting to determine if this constitutes"
https://archive.org/details/CNNW_20200120_060000_CNN_Newsroom_Live#start/2223/end/2258,1/20/2020 6:37:18,CNN,CNN Newsroom Live,CNNW_20200120_060000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20200120_060000_CNN_Newsroom_Live/CNNW_20200120_060000_CNN_Newsroom_Live.thumbs/CNNW_20200120_060000_CNN_Newsroom_Live_002218.jpg,"coronavirus. this wuhan outbreak, i believe, was caused by animal virus and that an animal carried this and spread to human and what we know is causing pneumonia that doesn't respond to antibiotic treatment, not"
https://archive.org/details/CNNW_20200123_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto#start/1498/end/1533,1/23/2020 14:25:13,CNN,CNN Newsroom With Poppy Harlow and Jim Sciutto,CNNW_20200123_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto,https://archive.org/download/CNNW_20200123_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/CNNW_20200123_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto.thumbs/CNNW_20200123_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto_001468.jpg,"canceled all large-scale chinese new year's celebrations to contain the growth of the coronavirus. it's a big travel time of year, probably greater than christmastime here. the virus has killed 17 people, infected nearly 600"
https://archive.org/details/CNNW_20200121_100000_Early_Start_With_Christine_Romans_and_Laura_Jarrett#start/824/end/859,1/21/2020 10:13:59,CNN,Early Start With Christine Romans and Laura Jarrett,CNNW_20200121_100000_Early_Start_With_Christine_Romans_and_Laura_Jarrett,https://archive.org/download/CNNW_20200121_100000_Early_Start_With_Christine_Romans_and_Laura_Jarrett/CNNW_20200121_100000_Early_Start_With_Christine_Romans_and_Laura_Jarrett.thumbs/CNNW_20200121_100000_Early_Start_With_Christine_Romans_and_Laura_Jarrett_000810.jpg,"more than two years later. at least four people have now died from the wuhan coronavirus in china. nearly 300 people have been sickened by the new strain of the respiratory virus. chinese health officials confirm"
