URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Snippet
https://archive.org/details/FBC_20200310_230000_Lou_Dobbs_Tonight#start/2686/end/2721,3/10/2020 23:45:01,FBC,Lou Dobbs Tonight,FBC_20200310_230000_Lou_Dobbs_Tonight,https://archive.org/download/FBC_20200310_230000_Lou_Dobbs_Tonight/FBC_20200310_230000_Lou_Dobbs_Tonight.thumbs/FBC_20200310_230000_Lou_Dobbs_Tonight_002668.jpg,"ed rollins. be sure to vote in our poll tonight. should coronavirus be called covid-19 or the wuhan virus. cast your vote @loudobbs."
https://archive.org/details/FBC_20200305_170000_Cavuto_Coast_to_Coast#start/5591/end/5626,3/5/2020 18:33:26,FBC,Cavuto Coast to Coast,FBC_20200305_170000_Cavuto_Coast_to_Coast,https://archive.org/download/FBC_20200305_170000_Cavuto_Coast_to_Coast/FBC_20200305_170000_Cavuto_Coast_to_Coast.thumbs/FBC_20200305_170000_Cavuto_Coast_to_Coast_005577.jpg,"possibly contracted the virus. the company putting out a statement there are no confirmed cases of covid-19, the other term more widely used in the medical community, for the coronavirus, currently on board. the groups include guests and"
https://archive.org/details/FBC_20200304_230000_The_Evening_Edit#start/3210/end/3245,3/4/2020 23:53:45,FBC,The Evening Edit,FBC_20200304_230000_The_Evening_Edit,https://archive.org/download/FBC_20200304_230000_The_Evening_Edit/FBC_20200304_230000_The_Evening_Edit.thumbs/FBC_20200304_230000_The_Evening_Edit_003208.jpg,"countries. now it is four times greater. on top of that, at this particular time we have the covid-19 virus, the wuhan coronavirus which is spreading around the world, this couldn't happen at a worse time. so turkey absolutely has got to"
https://archive.org/details/FBC_20200305_170000_Cavuto_Coast_to_Coast#start/3920/end/3955,3/5/2020 18:05:35,FBC,Cavuto Coast to Coast,FBC_20200305_170000_Cavuto_Coast_to_Coast,https://archive.org/download/FBC_20200305_170000_Cavuto_Coast_to_Coast/FBC_20200305_170000_Cavuto_Coast_to_Coast.thumbs/FBC_20200305_170000_Cavuto_Coast_to_Coast_003898.jpg,"flu or may have contracted the covid-19 virus. reporter: this after at least two passengers on a cruise to mexico last month contracted the virus, including a man who died yesterday outside sacramento. like the ten people who have"
https://archive.org/details/FBC_20200302_210000_After_the_Bell#start/406/end/441,3/2/2020 21:07:01,FBC,After the Bell,FBC_20200302_210000_After_the_Bell,https://archive.org/download/FBC_20200302_210000_After_the_Bell/FBC_20200302_210000_After_the_Bell.thumbs/FBC_20200302_210000_After_the_Bell_000390.jpg,"of isolation and a place to recover. we are now starting to find more covid-19 cases in washington that appear to be acquired locally here in washington. we now know that the virus is"
https://archive.org/details/FBC_20200302_140000_Varney__Company#start/4435/end/4470,3/2/2020 15:14:10,FBC,Varney  Company,FBC_20200302_140000_Varney__Company,https://archive.org/download/FBC_20200302_140000_Varney__Company/FBC_20200302_140000_Varney__Company.thumbs/FBC_20200302_140000_Varney__Company_004408.jpg,"covid-19. more folks we'll have better idea who has the virus and who doesn't. stuart: about why on earth congress is not in special session? why aren't congressman, house and senate, why are they not in"
https://archive.org/details/FBC_20200310_130000_Varney__Company#start/6918/end/6953,3/10/2020 14:55:33,FBC,Varney  Company,FBC_20200310_130000_Varney__Company,https://archive.org/download/FBC_20200310_130000_Varney__Company/FBC_20200310_130000_Varney__Company.thumbs/FBC_20200310_130000_Varney__Company_006899.jpg,"fortune' are now taping without a live audience. this has got to be virus. susan: they're doing this out of abundance of caution for spread of covid-19. 'jeopardy' and wheel of father tune indefinitely canceling live"
https://archive.org/details/FBC_20200305_170000_Cavuto_Coast_to_Coast#start/5637/end/5672,3/5/2020 18:34:12,FBC,Cavuto Coast to Coast,FBC_20200305_170000_Cavuto_Coast_to_Coast,https://archive.org/download/FBC_20200305_170000_Cavuto_Coast_to_Coast/FBC_20200305_170000_Cavuto_Coast_to_Coast.thumbs/FBC_20200305_170000_Cavuto_Coast_to_Coast_005637.jpg,"commercial break, i want to make it concise as to the catalyst for this selloff. there are several reasons traders, analysts, everybody is weighing in on this. you have covid-19 and the coronavirus, it's so difficult"
https://archive.org/details/FBC_20200303_200000_The_Claman_Countdown#start/3459/end/3494,3/3/2020 20:57:54,FBC,The Claman Countdown,FBC_20200303_200000_The_Claman_Countdown,https://archive.org/download/FBC_20200303_200000_The_Claman_Countdown/FBC_20200303_200000_The_Claman_Countdown.thumbs/FBC_20200303_200000_The_Claman_Countdown_003447.jpg,"vaccine situations and certainly viruses that are pandemics and i would remind everybody the world health organization has still yet to call this a pandemic but they did say today, covid, the coronavirus has a 3.4% death"
https://archive.org/details/FBC_20200310_190000_The_Claman_Countdown#start/1143/end/1178,3/10/2020 19:19:18,FBC,The Claman Countdown,FBC_20200310_190000_The_Claman_Countdown,https://archive.org/download/FBC_20200310_190000_The_Claman_Countdown/FBC_20200310_190000_The_Claman_Countdown.thumbs/FBC_20200310_190000_The_Claman_Countdown_001139.jpg,"data, and the global data is clear. covid-19, this coronavirus disease, spreads easily on cruise ships. in fact, many viruses spread easily on cruise ships. and as a result, we really need to limit the opportunities for"
https://archive.org/details/FBC_20200309_190000_The_Claman_Countdown#start/1386/end/1421,3/9/2020 19:23:21,FBC,The Claman Countdown,FBC_20200309_190000_The_Claman_Countdown,https://archive.org/download/FBC_20200309_190000_The_Claman_Countdown/FBC_20200309_190000_The_Claman_Countdown.thumbs/FBC_20200309_190000_The_Claman_Countdown_001379.jpg,"sepsis. it is currently being used on coronavirus patients at multiple hospitals in wuhan, china, the epicenter of the covid-19 pandemic. the ceo dr. phillip chan, joins us in a fox business exclusive. how are the patients doing?"
https://archive.org/details/FBC_20200309_220000_The_Evening_Edit#start/976/end/1011,3/9/2020 22:16:31,FBC,The Evening Edit,FBC_20200309_220000_The_Evening_Edit,https://archive.org/download/FBC_20200309_220000_The_Evening_Edit/FBC_20200309_220000_The_Evening_Edit.thumbs/FBC_20200309_220000_The_Evening_Edit_000959.jpg,"if you put yourself in a situation where there is potential outbreak and expose yourself to higher risk of complications. the data shows that 5% of those who become infected with coronavirus, with covid-19 will suffer critical symptoms."
https://archive.org/details/FBC_20200309_160000_Cavuto_Coast_to_Coast#start/2098/end/2133,3/9/2020 16:35:13,FBC,Cavuto Coast to Coast,FBC_20200309_160000_Cavuto_Coast_to_Coast,https://archive.org/download/FBC_20200309_160000_Cavuto_Coast_to_Coast/FBC_20200309_160000_Cavuto_Coast_to_Coast.thumbs/FBC_20200309_160000_Cavuto_Coast_to_Coast_002098.jpg,"the coronavirus. remaining passengers will be transported to several military bases for covid-19 testing and a mandatory 14-day quarantine. two days are in california including travis air force base which took in evacuees from the"
https://archive.org/details/FBC_20200302_140000_Varney__Company#start/308/end/343,3/2/2020 14:05:23,FBC,Varney  Company,FBC_20200302_140000_Varney__Company,https://archive.org/download/FBC_20200302_140000_Varney__Company/FBC_20200302_140000_Varney__Company.thumbs/FBC_20200302_140000_Varney__Company_000298.jpg,"in his 70s, compromised immune system tragically passing away on top of the first death reported in the u.s. from coronavirus, a man in his 50s. this brings four additional cases of the covid-19 in seattle and king county region."
https://archive.org/details/FBC_20200309_210000_Bulls__Bears#start/2082/end/2117,3/9/2020 21:34:57,FBC,Bulls  Bears,FBC_20200309_210000_Bulls__Bears,https://archive.org/download/FBC_20200309_210000_Bulls__Bears/FBC_20200309_210000_Bulls__Bears.thumbs/FBC_20200309_210000_Bulls__Bears_002068.jpg,"the sickest passengers including the 21 who tested positive for coronavirus will get off first and taken to local hospitals. then the remaining passengers will be transported to military installations in california, texas and georgia for more covid-19 testing in mandatory 14 day quarantines."
https://archive.org/details/FBC_20200302_170000_Cavuto_Coast_to_Coast#start/327/end/362,3/2/2020 17:05:42,FBC,Cavuto Coast to Coast,FBC_20200302_170000_Cavuto_Coast_to_Coast,https://archive.org/download/FBC_20200302_170000_Cavuto_Coast_to_Coast/FBC_20200302_170000_Cavuto_Coast_to_Coast.thumbs/FBC_20200302_170000_Cavuto_Coast_to_Coast_000300.jpg,"in all six people tested positive for covid-19, including the first u.s. health care worker to come down with the disease. at least 10 local schools shut down as either a staff member or student has testified positive for the virus or in the process of being tested for it."
https://archive.org/details/FBC_20200310_030000_Trish_Regan_Primetime#start/1325/end/1360,3/10/2020 3:22:20,FBC,Trish Regan Primetime,FBC_20200310_030000_Trish_Regan_Primetime,https://archive.org/download/FBC_20200310_030000_Trish_Regan_Primetime/FBC_20200310_030000_Trish_Regan_Primetime.thumbs/FBC_20200310_030000_Trish_Regan_Primetime_001317.jpg,"forget that wuhan is where the virus originated from. and cnn used it as well. the wuhan coronavirus. the wuhan coronavirus. trish: coming up, david harris,"
https://archive.org/details/FBC_20200310_000000_Trish_Regan_Primetime#start/1324/end/1359,3/10/2020 0:22:19,FBC,Trish Regan Primetime,FBC_20200310_000000_Trish_Regan_Primetime,https://archive.org/download/FBC_20200310_000000_Trish_Regan_Primetime/FBC_20200310_000000_Trish_Regan_Primetime.thumbs/FBC_20200310_000000_Trish_Regan_Primetime_001319.jpg,"forget that wuhan is where the virus originated from. and cnn used it as well. the wuhan coronavirus. the wuhan coronavirus. trish: coming up, david harris,"
https://archive.org/details/FBC_20200302_110000_Mornings_With_Maria_Bartiromo#start/8084/end/8119,3/2/2020 13:14:59,FBC,Mornings With Maria Bartiromo,FBC_20200302_110000_Mornings_With_Maria_Bartiromo,https://archive.org/download/FBC_20200302_110000_Mornings_With_Maria_Bartiromo/FBC_20200302_110000_Mornings_With_Maria_Bartiromo.thumbs/FBC_20200302_110000_Mornings_With_Maria_Bartiromo_008069.jpg,"on it, developing very rapidly a vaccine for the virus to combat the virus and we're having very good initial feedback. reporter: the number of cases of coronavirus in the u.s."
