URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Snippet
https://archive.org/details/MSNBCW_20200227_200000_MSNBC_Live_With_Ali_Velshi#start/545/end/580,2/27/2020 20:09:20,MSNBC,MSNBC Live With Ali Velshi,MSNBCW_20200227_200000_MSNBC_Live_With_Ali_Velshi,https://archive.org/download/MSNBCW_20200227_200000_MSNBC_Live_With_Ali_Velshi/MSNBCW_20200227_200000_MSNBC_Live_With_Ali_Velshi.thumbs/MSNBCW_20200227_200000_MSNBC_Live_With_Ali_Velshi_000539.jpg,"covid-19 causing the concern right now one of seven coronavirus known to infect humans. most infect animals, bats, cats, birds. no one knows where this particular virus came from."
https://archive.org/details/MSNBCW_20200227_080000_All_In_With_Chris_Hayes#start/480/end/515,2/27/2020 8:08:15,MSNBC,All In With Chris Hayes,MSNBCW_20200227_080000_All_In_With_Chris_Hayes,https://archive.org/download/MSNBCW_20200227_080000_All_In_With_Chris_Hayes/MSNBCW_20200227_080000_All_In_With_Chris_Hayes.thumbs/MSNBCW_20200227_080000_All_In_With_Chris_Hayes_000479.jpg,"what was scary about h1n1, the virus that i inherited when i came into the job as secretary, was that it had a very different profile. no vaccine. the same as coronavirus, covid-19. and younger people were dying."
https://archive.org/details/MSNBCW_20200227_010000_All_In_With_Chris_Hayes#start/482/end/517,2/27/2020 1:08:17,MSNBC,All In With Chris Hayes,MSNBCW_20200227_010000_All_In_With_Chris_Hayes,https://archive.org/download/MSNBCW_20200227_010000_All_In_With_Chris_Hayes/MSNBCW_20200227_010000_All_In_With_Chris_Hayes.thumbs/MSNBCW_20200227_010000_All_In_With_Chris_Hayes_000480.jpg,"the virus i inherited when i came into the job as secretary was it had a very different profile. no vaccine. the same as coronavirus, covid-19. and younger people were dying. we know the doctor in china, who called out this vaccine -- i       _"
https://archive.org/details/MSNBCW_20200212_200000_MSNBC_Live_With_Ali_Velshi#start/2344/end/2379,2/12/2020 20:39:19,MSNBC,MSNBC Live With Ali Velshi,MSNBCW_20200212_200000_MSNBC_Live_With_Ali_Velshi,https://archive.org/download/MSNBCW_20200212_200000_MSNBC_Live_With_Ali_Velshi/MSNBCW_20200212_200000_MSNBC_Live_With_Ali_Velshi.thumbs/MSNBCW_20200212_200000_MSNBC_Live_With_Ali_Velshi_002339.jpg,"the virus is blamed for 1115 deaths so far, though we should note all but 2 of those deaths in mainland china. direct or the of the global health program thomas boki say it is virus called covid-19 is"
https://archive.org/details/MSNBCW_20200215_130000_MSNBC_Live#start/3182/end/3217,2/15/2020 13:53:17,MSNBC,MSNBC Live,MSNBCW_20200215_130000_MSNBC_Live,https://archive.org/download/MSNBCW_20200215_130000_MSNBC_Live/MSNBCW_20200215_130000_MSNBC_Live.thumbs/MSNBCW_20200215_130000_MSNBC_Live_003179.jpg,"covid-19 is similar in structure to other coronavirus outbreaks including 2012's mirs and the original sars in 2002. one of the most notorious online"
https://archive.org/details/MSNBCW_20200226_220000_MTP_Daily#start/2427/end/2462,2/26/2020 22:40:42,MSNBC,MTP Daily,MSNBCW_20200226_220000_MTP_Daily,https://archive.org/download/MSNBCW_20200226_220000_MTP_Daily/MSNBCW_20200226_220000_MTP_Daily.thumbs/MSNBCW_20200226_220000_MTP_Daily_002429.jpg,"to brief reporters on how the administration plans to battle covid-19, also known as simply the coronavirus. it's a strain that's sickened more than 80000 people"
https://archive.org/details/MSNBCW_20200213_200000_MSNBC_Live_With_Ali_Velshi#start/990/end/1025,2/13/2020 20:16:45,MSNBC,MSNBC Live With Ali Velshi,MSNBCW_20200213_200000_MSNBC_Live_With_Ali_Velshi,https://archive.org/download/MSNBCW_20200213_200000_MSNBC_Live_With_Ali_Velshi/MSNBCW_20200213_200000_MSNBC_Live_With_Ali_Velshi.thumbs/MSNBCW_20200213_200000_MSNBC_Live_With_Ali_Velshi_000897.jpg,"beyond fast. the cdc confirms a 15th person here in the united states tested positive for the deadly coronavirus now officially called covid-19 and officials"
https://archive.org/details/MSNBCW_20200229_020000_The_Rachel_Maddow_Show#start/1892/end/1927,2/29/2020 2:31:47,MSNBC,The Rachel Maddow Show,MSNBCW_20200229_020000_The_Rachel_Maddow_Show,https://archive.org/download/MSNBCW_20200229_020000_The_Rachel_Maddow_Show/MSNBCW_20200229_020000_The_Rachel_Maddow_Show.thumbs/MSNBCW_20200229_020000_The_Rachel_Maddow_Show_001888.jpg,"are talking about it. the official name is covid-19. you think it matters how we talk about it? it's politically incorrect but it is the coronavirus that"
https://archive.org/details/MSNBCW_20200215_130000_MSNBC_Live#start/3027/end/3062,2/15/2020 13:50:42,MSNBC,MSNBC Live,MSNBCW_20200215_130000_MSNBC_Live,https://archive.org/download/MSNBCW_20200215_130000_MSNBC_Live/MSNBCW_20200215_130000_MSNBC_Live.thumbs/MSNBCW_20200215_130000_MSNBC_Live_002938.jpg,"new fears about the spread of coronavirus this morning and the impact it's having. just hours ago, the french health minister announced that a chinese tourist infected with the new coronavirus disease has died in paris. now this is the first known death that's linked to covid 19,"
https://archive.org/details/MSNBCW_20200212_140000_MSNBC_Live_With_Stephanie_Ruhle#start/3319/end/3354,2/12/2020 14:55:34,MSNBC,MSNBC Live With Stephanie Ruhle,MSNBCW_20200212_140000_MSNBC_Live_With_Stephanie_Ruhle,https://archive.org/download/MSNBCW_20200212_140000_MSNBC_Live_With_Stephanie_Ruhle/MSNBCW_20200212_140000_MSNBC_Live_With_Stephanie_Ruhle.thumbs/MSNBCW_20200212_140000_MSNBC_Live_With_Stephanie_Ruhle_003299.jpg,"spread of this thing? yeah, good morning. stephanie, the virus has got a new name, covid-19. that's official and as you say, new deaths, new infections. but there is a ray of hope."
https://archive.org/details/MSNBCW_20200229_170000_South_Carolina_Primary_Decision_2020#start/6234/end/6269,2/29/2020 18:44:09,MSNBC,South Carolina Primary Decision 2020,MSNBCW_20200229_170000_South_Carolina_Primary_Decision_2020,https://archive.org/download/MSNBCW_20200229_170000_South_Carolina_Primary_Decision_2020/MSNBCW_20200229_170000_South_Carolina_Primary_Decision_2020.thumbs/MSNBCW_20200229_170000_South_Carolina_Primary_Decision_2020_006208.jpg,"they present, et cetera. with covid-19 it's a new virus. that in and of itself is a scary thing. we're learning this as we go along. basing it on data out of china"
https://archive.org/details/MSNBCW_20200229_050000_The_Rachel_Maddow_Show#start/3332/end/3367,2/29/2020 5:55:47,MSNBC,The Rachel Maddow Show,MSNBCW_20200229_050000_The_Rachel_Maddow_Show,https://archive.org/download/MSNBCW_20200229_050000_The_Rachel_Maddow_Show/MSNBCW_20200229_050000_The_Rachel_Maddow_Show.thumbs/MSNBCW_20200229_050000_The_Rachel_Maddow_Show_003327.jpg,"good afternoon, everyone. thank you for being here this evening. this afternoon, we learned that we have oregon's first case of the covid-19 coronavirus. oregon's governor kate brown announcing tonight the first"
